Queens Rolling Sales File.  All Sales From February 2016 - January 2017.,,,,,,,,,,,,,,,,,,,,
Sales File as of 2/13/2017  Co-op Sales Files as of 2/11/2017,,,,,,,,,,,,,,,,,,,,
Neighborhood Names and Descriptive Data as of 5/26/2016,,,,,,,,,,,,,,,,,,,,
Building Class Category is based on Building Class at Time of Sale.,,,,,,,,,,,,,,,,,,,,
BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2133,16, ,D4,"102-30 66TH ROAD, 18C", ,11375,0,0,0,0,0,1964,2,D4," $207,500 ",10/6/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2133,16, ,D4,"102-30 66TH ROAD, 21F", ,11375,0,0,0,0,0,1964,2,D4," $649,000 ",9/15/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2133,16, ,D4,"102-30 66 ROAD, 3C", ,11375,0,0,0,0,0,1964,2,D4," $182,000 ",10/20/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2133,16, ,D4,"102-10 66TH ROAD, 23F", ,11375,0,0,0,0,0,1964,2,D4," $550,000 ",11/10/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2133,16, ,D4,"102-10 66TH   ROAD, 3E", ,11375,0,0,0,0,0,1964,2,D4," $385,000 ",11/9/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2133,16, ,D4,"102-30 66TH ROAD, 26E", ,11375,0,0,0,0,0,1964,2,D4," $220,000 ",11/8/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2133,16, ,D4,"102-30 66TH ROAD, 9E", ,11375,0,0,0,0,0,1964,2,D4," $435,000 ",11/22/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2133,16, ,D4,"102-10 66 ROAD, 10F", ,11375,0,0,0,0,0,1964,2,D4," $577,500 ",11/29/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2133,16, ,D4,"102-30 66TH ROAD, 14E", ,11375,0,0,0,0,0,1964,2,D4," $430,000 ",12/7/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2133,16, ,D4,"102-30 66TH ROAD, 14G", ,11375,0,0,0,0,0,1964,2,D4," $242,500 ",12/15/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2133,16, ,D4,"102-30 66TH ROAD, 25F", ,11375,0,0,0,0,0,1964,2,D4," $625,000 ",12/27/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2133,16, ,D4,"102-30 66TH ROAD, 23G", ,11375,0,0,0,0,0,1964,2,D4," $244,000 ",11/22/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2133,36, ,D4,66-36 YELLOWSTONE BOULEVAR, ,11375,244,0,244,39053,272000,1964,2,D4, $-   ,11/28/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2133,36, ,D4,"66-36 YELLOWSTONE BOULEVAR, 6K", ,11375,0,0,0,0,0,1964,2,D4," $229,000 ",2/9/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2133,36, ,D4,"66-36 YELLOWSTONE BLVD, 25A", ,11375,0,0,0,0,0,1964,2,D4," $274,000 ",2/29/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2133,36, ,D4,"66-36 YELLOWSTONE BLVD, 14A", ,11375,0,0,0,0,0,1964,2,D4," $264,000 ",5/5/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2133,36, ,D4,"66-36 YELLOWSTONE BLVD., 11D", ,11375,0,0,0,0,0,1964,2,D4," $496,000 ",6/14/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2133,36, ,D4,"66-36 YELLOWSTONE BOULEVAR, 26D", ,11375,0,0,0,0,0,1964,2,D4," $755,000 ",6/27/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2133,36, ,D4,"66-36 YELLOWSTONE BLVD, 17E", ,11375,0,0,0,0,0,1964,2,D4," $402,000 ",8/5/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2133,36, ,D4,"66-36 YELLOWSTONE BLVD, 10E", ,11375,0,0,0,0,0,1964,2,D4," $371,000 ",9/27/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2133,36, ,D4,"6636 YELLOWSTONE BOULEVAR, 21G", ,11375,0,0,0,0,0,1964,2,D4," $211,000 ",10/21/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2133,36, ,D4,"66-36 YELLOWSTONE BLVD, 16B", ,11375,0,0,0,0,0,1964,2,D4," $425,000 ",11/17/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2133,36, ,D4,"66-36 YELLOWSTONE BOULEVAR, 17A", ,11375,0,0,0,0,0,1964,2,D4, $-   ,11/28/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2133,36, ,D4,"66-36 YELLOWSTONE BLVD, 17C", ,11375,0,0,0,0,0,1964,2,D4," $260,000 ",1/4/2017
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2133,36, ,D4,"66-36 YELLOWSTONE BOULEVAR, 2C", ,11375,0,0,0,0,0,1964,2,D4," $225,000 ",1/17/2017
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2134,32, ,D4,"67-12 YELLOWSTONE BLVD, G19", ,11375,0,0,0,0,0,1951,2,D4," $440,000 ",6/10/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2134,32, ,D4,"67-12 YELLOWSTONE BLVD, B6", ,11375,0,0,0,0,0,1951,2,D4," $219,000 ",6/28/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2134,32, ,D4,"67-12 YELLOWSTONE BLVD., E10", ,11375,0,0,0,0,0,1951,2,D4," $395,000 ",8/30/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2134,32, ,D4,"67-12 YELLOWSTONE BLVD, C19", ,11375,0,0,0,0,0,1951,2,D4," $530,000 ",10/5/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2134,32, ,D4,"67-12 YELLOWSTONE BOULEVAR, G-17", ,11375,0,0,0,0,0,1951,2,D4, $-   ,1/11/2017
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2134,50, ,D4,"10255 67TH ROAD, 6X", ,11375,0,0,0,0,0,1952,2,D4," $215,000 ",4/8/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2134,50, ,D4,"102-55 67TH ROAD, 1X", ,11375,0,0,0,0,0,1952,2,D4," $219,000 ",4/27/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2134,50, ,D4,"102-35 67 ROAD, 3G", ,11375,0,0,0,0,0,1952,2,D4, $-   ,8/9/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2134,50, ,D4,"102-45 67TH ROAD, 4T", ,11375,0,0,0,0,0,1952,2,D4," $220,000 ",11/15/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2134,50, ,D4,"102-35 67TH ROAD, 2H", ,11375,0,0,0,0,0,1952,2,D4," $225,000 ",11/21/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2134,50, ,D4,"102-25 67TH ROAD, 1C", ,11375,0,0,0,0,0,1952,2,D4," $220,000 ",12/19/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2135,36, ,D4,"67-40 YELLOWSTONE BLVD, 3B", ,11375,0,0,0,0,0,1951,2,D4," $340,000 ",2/17/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2135,36, ,D4,"67-40 YELLOWSTONE BOULEVAR, 6K", ,11375,0,0,0,0,0,1951,2,D4," $367,500 ",2/25/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2135,36, ,D4,"67-40 YELLOWSTONE BOULEVAR, 5C", ,11375,0,0,0,0,0,1951,2,D4," $221,500 ",1/19/2017
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2135,50, ,D4,"102-55 67TH DRIVE, 4D", ,11375,0,0,0,0,0,1952,2,D4," $399,000 ",2/5/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2135,50, ,D4,"102-55 67TH DRIVE, 3F", ,11375,0,0,0,0,0,1952,2,D4," $316,613 ",3/8/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2135,50, ,D4,"102-55 67TH DRIVE, 3G", ,11375,0,0,0,0,0,1952,2,D4," $320,000 ",4/22/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2135,50, ,D4,"102-55 67 DRIVE, 4A", ,11375,0,0,0,0,0,1952,2,D4," $330,000 ",8/31/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2135,50, ,D4,"102-55 67 DRIVE, 2E", ,11375,0,0,0,0,0,1952,2,D4," $369,000 ",12/27/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2136,21, ,D4,"102-40 67TH DRIVE, 4H", ,11375,0,0,0,0,0,1949,2,D4," $266,750 ",4/18/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2136,51, ,D4,"103-25 68TH AVENUE, 5C", ,11375,0,0,0,0,0,1953,2,D4," $417,768 ",4/14/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2136,51, ,D4,"103-25 68TH AVENUE, 3M", ,11375,0,0,0,0,0,1953,2,D4," $215,000 ",5/24/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2136,51, ,D4,"103-25 68TH AVENUE, 5B", ,11375,0,0,0,0,0,1953,2,D4," $560,000 ",6/15/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2136,51, ,D4,"103-25 68TH AVENUE, 5K", ,11375,0,0,0,0,0,1953,2,D4," $230,000 ",9/15/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2136,51, ,D4,"103-25 68TH AVENUE, 7-H", ,11375,0,0,0,0,0,1953,2,D4," $160,000 ",9/7/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2136,51, ,D4,"103-25 68TH AVENUE, 3K", ,11375,0,0,0,0,0,1953,2,D4," $292,032 ",12/8/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2136,51, ,D4,"103-25 68TH AVENUE, 2R", ,11375,0,0,0,0,0,1953,2,D4," $435,000 ",1/5/2017
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2137,13, ,D4,"103-30 68TH AVENUE, 5G", ,11375,0,0,0,0,0,1949,2,D4," $229,000 ",5/5/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2137,13, ,D4,"103-26 68TH AVENUE, 2F", ,11375,0,0,0,0,0,1949,2,D4," $381,000 ",6/30/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2137,13, ,D4,"103-26 68 AVENUE, 2D", ,11375,0,0,0,0,0,1949,2,D4," $299,426 ",12/15/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2139,7, ,D4,"104-20 68 DRIVE, A66", ,11375,0,0,0,0,0,1956,2,D4," $425,000 ",2/4/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2139,7, ,D4,"104-20 68 DRIVE, B28", ,11375,0,0,0,0,0,1956,2,D4," $420,203 ",6/7/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2139,7, ,D4,"104-20 68 DRIVE, B33", ,11375,0,0,0,0,0,1956,2,D4," $701,171 ",6/7/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2139,7, ,D4,"104-20 68TH DRIVE, B22", ,11375,0,0,0,0,0,1956,2,D4," $585,000 ",8/11/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2139,7, ,D4,"104-20 68TH DRIVE, B32", ,11375,0,0,0,0,0,1956,2,D4," $690,000 ",8/23/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2139,7, ,D4,"104-20 68TH DRIVE, A35", ,11375,0,0,0,0,0,1956,2,D4," $296,380 ",9/21/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2139,7, ,D4,"104-20 68TH DRIVE, A53", ,11375,0,0,0,0,0,1956,2,D4," $565,000 ",11/9/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2139,7, ,D4,"104-20 68TH DRIVE, A52", ,11375,0,0,0,0,0,1956,2,D4," $552,000 ",11/30/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2139,7, ,D4,"104-20 68TH DRIVE, B66", ,11375,0,0,0,0,0,1956,2,D4," $395,000 ",1/5/2017
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2140,21, ,D4,"69-10 YELLOWSTONE BLVD, 403", ,11375,0,0,0,0,0,1942,2,D4," $558,026 ",2/19/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2140,21, ,D4,"69-10 YELLOWSTONE BLVD, 607", ,11375,0,0,0,0,0,1942,2,D4," $267,000 ",11/7/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2140,21, ,D4,"69-10 YELLOWSTONE BLVD.,, 310", ,11375,0,0,0,0,0,1942,2,D4," $479,000 ",11/3/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2140,21, ,D4,"69-10 YELLOWSTONE BLVD., 127", ,11375,0,0,0,0,0,1942,2,D4," $282,000 ",1/12/2017
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2141,1, ,D4,"6940 YELLOWSTONE BOULEVAR, 603", ,11375,0,0,0,0,0,1942,2,D4," $289,000 ",5/3/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2141,1, ,D4,"6940 YELLOWSTONE BLVD, 103", ,11375,0,0,0,0,0,1942,2,D4," $289,000 ",6/7/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2141,1, ,D4,"69-40 YELLOWSTONE BOULEVAR, 412", ,11375,0,0,0,0,0,1942,2,D4," $250,000 ",2/24/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2141,1, ,D4,"69-40 YELLOWSTONE BLVD, 502", ,11375,0,0,0,0,0,1942,2,D4," $475,000 ",10/13/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2141,1, ,D4,"69-40 YELLOWSTONE BLVD, 516", ,11375,0,0,0,0,0,1942,2,D4," $445,000 ",10/28/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2141,1, ,D4,"69-40 YELLOWSTONE BLVD., 312", ,11375,0,0,0,0,0,1942,2,D4," $267,000 ",11/3/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2141,1, ,D4,"69-40 YELLOWSTONE BOULEVAR, 317", ,11375,0,0,0,0,0,1942,2,D4," $375,000 ",11/11/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2141,1, ,D4,"69-40 YELLOWSTONE BLVD.,, 511", ,11375,0,0,0,0,0,1942,2,D4," $295,000 ",11/10/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2141,1, ,D4,"69-40 YELLOWSTONE BLVD., 405", ,11375,0,0,0,0,0,1942,2,D4," $439,000 ",11/7/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2141,1, ,D4,"69-40 YELLOWSTONE BLVD., 215", ,11375,0,0,0,0,0,1942,2,D4," $435,000 ",12/22/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2144,20, ,D4,"105-55 62ND DRIVE, 5B", ,11375,0,0,0,0,0,1956,2,D4," $352,000 ",9/14/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2148,1, ,D4,"105-38 63RD DRIVE, 1R", ,11375,0,0,0,0,0,1950,2,D4," $137,500 ",2/29/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2148,1, ,D4,"63-61 YELLOWSTONE BOULEVAR, 6J", ,11375,0,0,0,0,0,1950,2,D4," $210,000 ",5/2/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2148,1, ,D4,"105-37 64TH AVENUE, 3B", ,11375,0,0,0,0,0,1950,2,D4," $250,000 ",6/28/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2148,1, ,D4,"63-61 YELLOWSTONE BOULEVAR, 1C", ,11375,0,0,0,0,0,1950,2,D4," $135,000 ",7/8/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2148,1, ,D4,"105-25 64TH AVENUE, 2H", ,11375,0,0,0,0,0,1950,2,D4," $263,040 ",7/26/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2148,1, ,D4,"105-24 63 DRIVE, 6L", ,11375,0,0,0,0,0,1950,2,D4," $133,550 ",7/29/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2148,1, ,D4,"105-38 63RD DRIVE, 1J", ,11375,0,0,0,0,0,1950,2,D4," $210,000 ",8/29/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2148,1, ,D4,"105-37 64TH AVENUE, 1G", ,11375,0,0,0,0,0,1950,2,D4," $140,000 ",8/11/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2148,1, ,D4,"105-24 63 DRIVE, 1-M", ,11375,0,0,0,0,0,1950,2,D4," $332,000 ",10/20/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2148,1, ,D4,"105-38 63 DRIVE, 6-N", ,11375,0,0,0,0,0,1950,2,D4," $230,000 ",10/20/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2148,1, ,D4,"105-38 63 DRIVE, 2S", ,11375,0,0,0,0,0,1950,2,D4," $355,000 ",12/20/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2150,1, ,D4,"105-25 65TH AVENUE, 2A", ,11375,0,0,0,0,0,1950,2,D4," $192,000 ",2/19/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2150,1, ,D4,"64-35 YELLOWSTONE BOULEVAR, 3A", ,11375,0,0,0,0,0,1950,2,D4," $185,000 ",2/23/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2150,1, ,D4,"105-38 64TH ROAD, 4N", ,11375,0,0,0,0,0,1950,2,D4," $220,000 ",3/16/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2150,1, ,D4,"105-38 64TH ROAD, 3N", ,11375,0,0,0,0,0,1950,2,D4," $215,000 ",3/30/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2150,1, ,D4,"64-35 YELLOWSTONE BOULEVAR, 6S", ,11375,0,0,0,0,0,1950,2,D4," $420,750 ",4/18/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2150,1, ,D4,"105-25 65TH AVENUE, 4-D", ,11375,0,0,0,0,0,1950,2,D4, $-   ,3/31/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2150,1, ,D4,"105-24 64TH ROAD, 6N", ,11375,0,0,0,0,0,1950,2,D4," $225,000 ",6/3/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2150,1, ,D4,"105-38 64TH ROAD, 4-P", ,11375,0,0,0,0,0,1950,2,D4, $-   ,6/3/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2150,1, ,D4,"105-37 65TH AVENUE, 3F", ,11375,0,0,0,0,0,1950,2,D4," $404,322 ",7/14/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2150,1, ,D4,"105-37 65TH AVENUE, 4D", ,11375,0,0,0,0,0,1950,2,D4," $377,000 ",7/25/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2150,1, ,D4,"64-35 YELLOWSTONE BLVD, 1N", ,11375,0,0,0,0,0,1950,2,D4," $210,000 ",9/23/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2150,1, ,D4,"105-38 64 ROAD, 1-L", ,11375,0,0,0,0,0,1950,2,D4," $125,000 ",11/17/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2150,1, ,D4,"105-38 64TH ROAD, 3L", ,11375,0,0,0,0,0,1950,2,D4," $149,000 ",11/11/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2150,1, ,D4,"64-35 YELLOWSTONE BOULEVAR, 2E", ,11375,0,0,0,0,0,1950,2,D4," $260,750 ",11/22/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2150,1, ,D4,"105-25 65TH AVENUE, 4G", ,11375,0,0,0,0,0,1950,2,D4," $214,500 ",12/1/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2150,1, ,D4,"105-25 65TH AVE, 4B", ,11375,0,0,0,0,0,1950,2,D4," $290,000 ",12/20/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2150,1, ,D4,"64-35 YELLOWSTONE BOULEVAR, 5N", ,11375,0,0,0,0,0,1950,2,D4," $242,000 ",12/22/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2150,1, ,D4,"6435 YELLOWSTONE BOULEVAR, 2H", ,11375,0,0,0,0,0,1950,2,D4," $340,000 ",12/27/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2151,101, ,D4,"105-34 65TH AVENUE, 6G", ,11375,0,0,0,0,0,1949,2,D4," $225,000 ",2/23/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2151,101, ,D4,"65-15 YELLOWSTONE BOULEVAR, 5E", ,11375,0,0,0,0,0,1949,2,D4," $215,000 ",5/2/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2151,101, ,D4,"105-34 65TH AVENUE, 3C", ,11375,0,0,0,0,0,1949,2,D4," $253,500 ",4/25/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2151,101, ,D4,"105-28 65 AVENUE, 3F", ,11375,0,0,0,0,0,1949,2,D4," $222,500 ",11/30/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2151,101, ,D4,"105-34 65TH AVENUE, 3B", ,11375,0,0,0,0,0,1949,2,D4," $251,500 ",12/20/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2151,101, ,D4,"65-05 YELLOWSTONE BOULEVAR, 4F", ,11375,0,0,0,0,0,1949,2,D4," $235,000 ",1/17/2017
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2151,127, ,D4,"65-14 108TH STREET, 6D", ,11375,0,0,0,0,0,1954,2,D4," $203,500 ",9/29/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2152,101, ,D4,"65-45 YELLOWSTONE BOULEVAR, 5C", ,11375,0,0,0,0,0,1949,2,D4," $200,000 ",2/26/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2152,101, ,D4,"105-33 66TH AVENUE, 2B", ,11375,0,0,0,0,0,1949,2,D4," $210,000 ",6/9/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2152,101, ,D4,"105-33 66TH AVENUE, 6G", ,11375,0,0,0,0,0,1949,2,D4," $265,000 ",9/12/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2152,101, ,D4,"105-21 66TH AVENUE, 5F", ,11375,0,0,0,0,0,1949,2,D4," $210,000 ",9/6/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2152,133, ,D4,"65-30 108TH STREET, 6F", ,11375,0,0,0,0,0,1950,2,D4," $228,000 ",10/6/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2152,133, ,D4,"65-30 108TH STREET, 2C", ,11375,0,0,0,0,0,1950,2,D4," $159,000 ",1/18/2017
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2153,1, ,D4,"10510 66TH AVE, 4D", ,11375,0,0,0,0,0,1950,2,D4," $210,000 ",3/29/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2153,1, ,D4,"105-07 66TH ROAD, 3G", ,11375,0,0,0,0,0,1950,2,D4," $210,000 ",3/30/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2153,1, ,D4,"105-07 66TH ROAD, 6E", ,11375,0,0,0,0,0,1950,2,D4," $272,000 ",4/20/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2153,1, ,D4,"105-10 66TH AVENUE, 3G", ,11375,0,0,0,0,0,1950,2,D4," $100,000 ",4/20/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2153,1, ,D4,"105-30 66TH AVENUE, 1-F", ,11375,0,0,0,0,0,1950,2,D4," $218,000 ",7/20/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2153,1, ,D4,"105-20 66TH AVENUE, 3C", ,11375,0,0,0,0,0,1950,2,D4," $235,000 ",8/16/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2153,1, ,D4,"105-20 66TH AVE, 5B", ,11375,0,0,0,0,0,1950,2,D4," $232,000 ",8/25/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2153,1, ,D4,"105-07 66TH ROAD, 6F", ,11375,0,0,0,0,0,1950,2,D4," $230,000 ",8/31/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2153,1, ,D4,"105-15 66TH ROAD, 1C", ,11375,0,0,0,0,0,1950,2,D4," $225,000 ",10/19/2016
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2,2153,1, ,D4,"105-15 66TH ROAD, 1D", ,11375,0,0,0,0,0,1950,2,D4," $345,000 ",10/25/2016
